eventId	personId	total	personName	"GROUP_CONCAT(CONCAT(score,' (',competitionId,')') SEPARATOR ' + ')"
pyram	2010SABA01	12	"Sergi Sabat"	"12 (MontpellierOpen2011)"
pyram	2011TRAN04	12	"Dinh-Anh Tran"	"12 (CachanOpen2011)"
pyram	2004GALL02	11	"Clément Gallet"	"7 (CachanOpen2011) + 4 (BlindOpen2011)"
pyram	2008ERBI01	11	"Guillaume Erbibou"	"8 (BlindOpen2011) + 3 (NaonedOpen2011)"
pyram	2009MARC01	11	"Alban Marchal"	"3 (NeptuneOpen2011) + 4 (VesoulOpen2011) + 4 (LyonOpen2011)"
pyram	2009STIE02	11	"Olivier Stietel"	"3 (DinsOpen2011) + 8 (NeptuneOpen2011)"
pyram	2010DOUS01	11	"Laure Dousset"	"2 (DinsOpen2011) + 1 (NaonedOpen2011) + 6 (BlindOpen2011) + 2 (BreizhOpen2011)"
pyram	2011TROM01	11	"Axel Trombert"	"11 (LyonOpen2011)"
pyram	2010ROIG02	10	"Yoann Roig"	"10 (NeptuneOpen2011)"
pyram	2008VIRO01	9	"Philippe Virouleau"	"9 (BlindOpen2011)"
pyram	2009GARC04	9	"Pau Vela García"	"9 (MontpellierOpen2011)"
pyram	2010LAYE01	9	"Antoine Layec"	"7 (NeptuneOpen2011) + 2 (MontpellierOpen2011)"
pyram	2011MATH01	9	"Nicolas Mathieu"	"9 (VesoulOpen2011)"
pyram	2008LEME01	8	"Pierre Lemerle"	"8 (VesoulOpen2011)"
pyram	2009SHEP01	8	"Daniel Sheppard"	"8 (FrenchOpen2011)"
pyram	2011COLI01	8	"Maxime Colignon"	"4 (GaleriesLafayetteOpen2011) + 4 (NaonedOpen2011)"
pyram	2011HOFF02	8	"Valentin Hoffmann"	"8 (GaleriesLafayetteOpen2011)"
pyram	2007DUSS01	7	"Gaël Dusser"	"7 (BlindOpen2011)"
pyram	2009FACI01	7	"Radu Faciu"	"7 (LyonOpen2011)"
pyram	2009YAUR01	7	"Robert Yau"	"7 (FrenchOpen2011)"
pyram	2011DUBO01	7	"Rémi Duboué-Dijon"	"6 (CachanOpen2011) + 1 (LyonOpen2011)"
pyram	2010DROU01	6	"Vincent Drouot"	"6 (GaleriesLafayetteOpen2011)"
pyram	2010NADI01	6	"Felix Nadin"	"6 (NeptuneOpen2011)"
pyram	2004FONT01	5	"Benoît Fontaine"	"5 (GaleriesLafayetteOpen2011)"
pyram	2005SIMO01	5	"Antoine Simon-Chautemps"	"5 (LyonOpen2011)"
pyram	2006RISC01	5	"Julien Rischard"	"5 (CachanOpen2011)"
pyram	2011BOUD01	5	"Charly Boudot"	"5 (VesoulOpen2011)"
pyram	2011RIMB01	5	"Alexia Rimbert"	"3 (CachanOpen2011) + 1 (BlindOpen2011) + 1 (GaleriesLafayetteOpen2011)"
pyram	2008AURO01	4	"Sébastien Auroux"	"4 (FrenchOpen2011)"
pyram	2009VERM01	4	"Olivier Vermersch"	"3 (GaleriesLafayetteOpen2011) + 1 (FrenchOpen2011)"
pyram	2010BELL01	4	"Martin Belloir"	"4 (NeptuneOpen2011)"
pyram	2010DALM02	4	"Adrià Dalmau López"	"4 (MontpellierOpen2011)"
pyram	2011LEBA02	4	"Nicolas Lebas"	"4 (CachanOpen2011)"
pyram	2008ROST01	3	"Salim Rostam"	"3 (BreizhOpen2011)"
pyram	2010BALA01	3	"Roxane Balan"	"3 (BlindOpen2011)"
pyram	2010KOHL01	3	"Brice Kohler"	"3 (VesoulOpen2011)"
pyram	2010PARR01	3	"David Parra Meza"	"1 (MontpellierOpen2011) + 2 (LyonOpen2011)"
pyram	2009BONN01	2	"Pauline Bonnaudet"	"2 (NaonedOpen2011)"
pyram	2009MORE02	2	"Philémon Moreau"	"2 (BlindOpen2011)"
pyram	2010FOUL01	2	"Lucas Foulon-Mongaï"	"2 (FrenchOpen2011)"
pyram	2010ROIG01	2	"Nicolas Roig"	"2 (NeptuneOpen2011)"
pyram	2011BOUV02	2	"Yann Bouveret"	"2 (VesoulOpen2011)"
pyram	2011TCHA01	2	"Alice Tchang"	"2 (CachanOpen2011)"
pyram	2011VISS01	2	"Ludovic Vissenaekens"	"2 (GaleriesLafayetteOpen2011)"
pyram	2010CAUD01	1	"Raphaël Cauderlier"	"1 (BreizhOpen2011)"
pyram	2011DUVO02	1	"Thibaut Duvoid"	"1 (VesoulOpen2011)"
pyram	2011LAFO01	1	"Thomas Laforge"	"1 (NeptuneOpen2011)"
pyram	2011SERV02	1	"Axelle Servignat"	"1 (CachanOpen2011)"
sq1	2008COUR01	63	"François Courtès"	"9 (DinsOpen2011) + 13 (CachanOpen2011) + 8 (GaleriesLafayetteOpen2011) + 10 (MontpellierOpen2011) + 7 (BlindOpen2011) + 9 (LyonOpen2011) + 7 (FrenchOpen2011)"
sq1	2008PIAU01	31	"Antoine Piau"	"10 (DinsOpen2011) + 8 (BlindOpen2011) + 8 (NaonedOpen2011) + 5 (BreizhOpen2011)"
sq1	2009PETI01	31	"Loïc Petit"	"7 (MontpellierOpen2011) + 6 (GaleriesLafayetteOpen2011) + 4 (NeptuneOpen2011) + 10 (LyonOpen2011) + 4 (VesoulOpen2011)"
sq1	2008VIRO01	28	"Philippe Virouleau"	"8 (LyonOpen2011) + 3 (NeptuneOpen2011) + 6 (NaonedOpen2011) + 6 (MontpellierOpen2011) + 5 (BlindOpen2011)"
sq1	2010OLIV01	27	"Auguste Olivry"	"6 (LyonOpen2011) + 6 (FrenchOpen2011) + 5 (MontpellierOpen2011) + 10 (CachanOpen2011)"
sq1	2010BOUV01	25	"Pierre Bouvier"	"1 (NeptuneOpen2011) + 7 (GaleriesLafayetteOpen2011) + 5 (VesoulOpen2011) + 3 (LyonOpen2011) + 9 (MontpellierOpen2011)"
sq1	2009STIE02	24	"Olivier Stietel"	"8 (CachanOpen2011) + 8 (MontpellierOpen2011) + 8 (DinsOpen2011)"
sq1	2010ESTU01	21	"Rémi Esturoune"	"12 (CachanOpen2011) + 5 (LyonOpen2011) + 4 (FrenchOpen2011)"
sq1	2011LEBA01	17	"Fabien Lebailly"	"7 (NaonedOpen2011) + 6 (BlindOpen2011) + 4 (DinsOpen2011)"
sq1	2004GALL02	16	"Clément Gallet"	"4 (LyonOpen2011) + 3 (GaleriesLafayetteOpen2011) + 2 (MontpellierOpen2011) + 5 (CachanOpen2011) + 2 (BlindOpen2011)"
sq1	2008MORE02	15	"Hippolyte Moreau"	"6 (DinsOpen2011) + 4 (NaonedOpen2011) + 3 (BlindOpen2011) + 2 (BreizhOpen2011)"
sq1	2007DUSS01	13	"Gaël Dusser"	"4 (BlindOpen2011) + 2 (FrenchOpen2011) + 7 (DinsOpen2011)"
sq1	2008CABA03	12	"Jakub Cabaj"	"7 (LyonOpen2011) + 5 (GaleriesLafayetteOpen2011)"
sq1	2007GOUL01	11	"Joey Gouly"	"11 (CachanOpen2011)"
sq1	2008BARA01	11	"Bence Barát"	"11 (LyonOpen2011)"
sq1	2008SECH01	10	"Amaury Sechet"	"7 (CachanOpen2011) + 2 (GaleriesLafayetteOpen2011) + 1 (BlindOpen2011)"
sq1	2005AKKE01	9	"Erik Akkersdijk"	"9 (CachanOpen2011)"
sq1	2010MOFF02	9	"Zoé de Moffarts"	"5 (DinsOpen2011) + 4 (CachanOpen2011)"
sq1	2009YAUR01	8	"Robert Yau"	"8 (FrenchOpen2011)"
sq1	2006GALE01	6	"Arnaud van Galen"	"6 (CachanOpen2011)"
sq1	2010VALO01	6	"Clément Valot"	"2 (DinsOpen2011) + 2 (CachanOpen2011) + 2 (NaonedOpen2011)"
sq1	2008CURU01	5	"Antton Curutchet"	"3 (CachanOpen2011) + 2 (LyonOpen2011)"
sq1	2009SHEP01	5	"Daniel Sheppard"	"5 (FrenchOpen2011)"
sq1	2010DESJ01	5	"Jules Desjardin"	"5 (NaonedOpen2011)"
sq1	2008BAOY01	4	"Ting Sheng Bao Yang"	"4 (MontpellierOpen2011)"
sq1	2010KOHL02	4	"Erwan Kohler"	"3 (BreizhOpen2011) + 1 (VesoulOpen2011)"
sq1	2011PHIL01	4	"Alexandre Philiponet"	"4 (GaleriesLafayetteOpen2011)"
sq1	2008AURO01	3	"Sébastien Auroux"	"3 (FrenchOpen2011)"
sq1	2008ERBI01	3	"Guillaume Erbibou"	"3 (NaonedOpen2011)"
sq1	2010BALA01	3	"Roxane Balan"	"3 (DinsOpen2011)"
sq1	2010MOND01	3	"Pablo Nicolás Oshiro Mondoñedo"	"3 (MontpellierOpen2011)"
sq1	2007POLS01	2	"Olivier Polspoel"	"1 (LyonOpen2011) + 1 (CachanOpen2011)"
sq1	2010GRAB01	2	"Daniel Grabski"	"2 (VesoulOpen2011)"
sq1	2007LEMO01	1	"Laetitia Lemoine"	"1 (GaleriesLafayetteOpen2011)"
sq1	2009DOUS03	1	"Valentin Doussin"	"1 (DinsOpen2011)"
sq1	2010CULL01	1	"Victor Cullot"	"1 (NaonedOpen2011)"
sq1	2010DALM02	1	"Adrià Dalmau López"	"1 (MontpellierOpen2011)"
sq1	2010FOUL01	1	"Lucas Foulon-Mongaï"	"1 (FrenchOpen2011)"
sq1	2011CUNJ01	1	"Jean-Christophe Le Cun"	"1 (BreizhOpen2011)"
